pair,entry_time,entry_price,stake,amount,score,cats,tag,triggered,max_rate,peak_profit_pct,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours,version
HIGH_USDT,2026-06-29 22:25:00+00:00,0.04441,1.0,22.472416122494934,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.0456,2.6795766719207466,2026-06-30 04:25:00+00:00,0.03788,time_sharp_drop,-14.703895519027249,-0.14874487727989194,6.0,v4_strong
ESPORTS_USDT,2026-06-30 01:00:00+00:00,0.04003,1.0,24.931301523857105,86.0,4,demon_strong,"A1,A2,B1,B2,C2,D1,D2,",0.04003,0.0,2026-06-30 07:00:00+00:00,0.035,time_sharp_drop,-12.565575818136395,-0.12740444666500128,6.0,v4_strong
ENSO_USDT,2026-06-29 15:40:00+00:00,0.6231,1.0,1.6016690739849142,82.0,4,demon_strong,"A1,A2,B1,B2,D1,D2,",0.6666,6.981222917669713,2026-06-30 12:10:00+00:00,0.6037,time_dud,-3.113464933397524,-0.033072380035307325,20.5,v4_strong
MEGA_USDT,2026-06-30 04:10:00+00:00,0.05002,1.0,19.95201919232307,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.05181,3.5785685725709713,2026-06-30 16:10:00+00:00,0.04728,time_dud,-5.477808876449418,-0.05666853258696525,12.0,v4_strong
TRADOOR_USDT,2026-06-30 06:10:00+00:00,0.43,1.0,2.3209302325581396,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.4416,2.6976744186046506,2026-06-30 18:10:00+00:00,0.4116,time_dud,-4.279069767441854,-0.0447051162790697,12.0,v4_strong
DEXE_USDT,2026-06-29 20:05:00+00:00,23.141,1.0,0.04312691759215246,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",23.385,1.054405600449433,2026-06-30 20:05:00+00:00,22.904,time_stale,-1.0241562594529119,-0.012221079469340035,24.0,v4_strong
ARIA_USDT,2026-06-30 08:25:00+00:00,0.02701,1.0,36.949278045168455,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.0283,4.776008885597925,2026-06-30 21:40:00+00:00,0.02617,time_dud,-3.1099592743428377,-0.03303739355794144,13.25,v4_strong
AIOT_USDT,2026-06-30 12:10:00+00:00,0.05833,1.0,17.109549117092406,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.0612,4.920281158923363,2026-07-01 00:10:00+00:00,0.05476,time_dud,-6.120349734270524,-0.06308109034801979,12.0,v4_strong
BIO_USDT,2026-06-30 18:45:00+00:00,0.03038,1.0,32.85055957867018,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.03118,2.6333113890717534,2026-07-01 09:35:00+00:00,0.0294,time_dud,-3.225806451612909,-0.03419354838709687,14.833333333333334,v4_strong
HOME_USDT,2026-06-30 23:00:00+00:00,0.01794,1.0,55.6298773690078,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.01798,0.2229654403567356,2026-07-01 11:00:00+00:00,0.01736,time_dud,-3.232998885172802,-0.03426532887402456,12.0,v4_strong
BAS_USDT,2026-07-01 12:40:00+00:00,0.059151,1.0,16.872073168670013,80.0,4,demon_strong,"A1,A2,A3,B1,C2,D1,D2,",0.062379,5.457219658162997,2026-07-01 15:15:00+00:00,0.050176,hard_stoploss,-15.173031732346034,-0.1534268566888134,2.5833333333333335,v4_strong
